unit_dir,sk_v_mean,sk_v_std,sk_v_p50,sk_v_p90,sk_v_max,sk_vmax_mean,sk_vmax_std,sk_vmax_p50,sk_vmax_p90,sk_vmax_max,sk_a_mean,sk_a_std,sk_a_p50,sk_a_p90,sk_a_max,sk_jerk_mean,sk_jerk_std,sk_jerk_p50,sk_jerk_p90,sk_jerk_max,sk_vwrist_mean,sk_vwrist_std,sk_vwrist_p50,sk_vwrist_p90,sk_vwrist_max,sk_vankle_mean,sk_vankle_std,sk_vankle_p50,sk_vankle_p90,sk_vankle_max,sk_conf,sk_T,sk_scale,sk_hip_path,sk_hip_net,sk_cad_hz,sk_cad_pow,sk_spec_cent,sk_active_frac,sk_v_iqr,imu_acc_mean,imu_acc_std,imu_acc_p50,imu_acc_p90,imu_acc_max,imu_dacc_mean,imu_dacc_std,imu_dacc_p50,imu_dacc_p90,imu_dacc_max,imu_acc_energy,imu_gyr_mean,imu_gyr_std,imu_gyr_p50,imu_gyr_p90,imu_gyr_max,imu_gyr_energy,rad_v_mean,rad_v_std,rad_v_p50,rad_v_p90,rad_v_max,rad_n,rad_frames
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/2-2-2",0.011832408481629567,0.01277748784999129,0.006867083154507709,0.0282679485648317,0.08535408692521433,0.034689266610764366,0.03659148906478383,0.023201780708271776,0.07524366621181809,0.2574686540217852,0.015620321078886673,0.015977692514523176,0.01001042422011501,0.03603849954089135,0.0894921608423738,0.009027693649663153,0.009915825812926406,0.005189294155846934,0.020982198192332525,0.0628462812131971,0.010482379415306891,0.012655058144565507,0.005670690164638613,0.026978238991503506,0.09102127884401716,0.014959883758375871,0.019830475434122894,0.006094589004285779,0.04218353872296765,0.12709411313835142,1.0,238.0,1.6452270726724785,2.546407491569226,0.14494530884790857,0.04219409282700422,0.05768612531085794,1.9874983332606544,0.4008438818565401,0.011400438174756212,1.0172391734224362,0.1406293111544376,0.9924721658565544,1.1405794729922758,2.5374926600879064,0.08793361622935324,0.1504245920966795,0.035230428757035526,0.24449162184874404,1.6831707067237196,0.01977660315577163,39.82877727915142,60.932335739448604,9.557430878640975,114.53247812265653,390.6175735793258,3712.749538664885,0.06485489046938633,0.17603712660503634,0.0,0.3621371388435364,0.965699017047882,3609.0,479.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/2-2-3",0.028508386013512826,0.02431971330685594,0.02243346060146387,0.06436824495596877,0.1099729421413299,0.08175306656839183,0.0659177786379772,0.07060567756085875,0.1682968490846901,0.29192971447221894,0.04298756192442578,0.036420443286730254,0.032526741546738576,0.09430830400284339,0.17509486770576757,0.02278386217399986,0.019520867851271703,0.017407145999868267,0.052029815152710386,0.08960316495044983,0.02622251443882558,0.026617573201154106,0.018154927763407103,0.06460195400173305,0.13494360036883488,0.033312117479763856,0.03976780280666083,0.01966328376601775,0.07890032601566821,0.22853654518035096,1.0,141.0,1.4725998306936359,3.3575868555077375,0.20520833490388626,0.14285714285714285,0.0624449778704281,2.1468258177484376,0.4,0.029214272633699266,1.1050613681396517,0.4652768811240513,0.9904387916474192,1.3462091806808618,5.107828305650064,0.22171700148475315,0.45771232598739187,0.06218284587133638,0.5497792134809701,4.059773917748368,0.21648257610852456,55.659879274048535,94.63204322948484,15.000228731589395,171.92386456141173,609.6437351871994,8955.223605787087,0.056931723966032056,0.1870129548253866,0.0,0.1207123771309852,0.965699017047882,1974.0,283.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/3-1-1",0.012031228795053509,0.010138513432760187,0.008065594117749878,0.025917919992812545,0.07238938354829216,0.04311558419143851,0.041017630718734925,0.02626225847663457,0.1034098468840897,0.20688154765620803,0.014701728894527293,0.011975296149559776,0.010753364918528564,0.0313573092272575,0.07577206600616802,0.008507819589939595,0.007890012543995784,0.0059579235815456055,0.018525885435879436,0.04895634187807632,0.010688743769382654,0.0094002922760243,0.008061918575900953,0.021563862501494627,0.07135970177978664,0.01787443557450689,0.01762730379707119,0.010249215642272505,0.04608138854796398,0.07663645850711731,1.0,136.0,1.2741384195084886,1.5788966819946795,0.12984982811497314,0.14814814814814814,0.06767415909963478,1.8792122637419248,0.4,0.011797243345867577,0.9923554999874117,0.06910338692970444,0.9880414971042462,1.0502114764194723,1.3556433896862405,0.05685184346587065,0.06569768403649369,0.03801639615058339,0.12887589836929167,0.49707183734945715,0.004775278085156446,31.895349658883273,48.02856812746324,9.145200325853994,102.64307624378833,338.61009173679395,2306.7433563743775,0.041296239817541755,0.13404172064278075,0.0,0.1207120865583419,0.9656966924667358,1254.0,246.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/3-1-2",0.011400543549365313,0.0108563975914264,0.006357974711627577,0.02625916972230368,0.055699549132326026,0.036242116807676306,0.037874912680972046,0.022275471371012916,0.08518035151636474,0.19171129073050294,0.014986380723455197,0.016710839405307088,0.008751952682810671,0.032988661128659516,0.09606291763719739,0.009008435215662157,0.010074596952252988,0.004817445073567357,0.021559348203449454,0.048323168816752415,0.009928815227712285,0.009223662760870187,0.006835664236084438,0.019794971716069948,0.04855838237216569,0.0176005479739509,0.018339430141513284,0.00990304010778632,0.040349260410261725,0.14302104905535318,1.0,147.0,1.2658566627737864,1.6205135397630213,0.10878498150166119,0.136986301369863,0.06859717924111775,1.7304821159937225,0.3972602739726027,0.009186456404300002,0.9904316173132737,0.07151697700566512,0.9884224804338566,1.0497557728451081,1.80137419766133,0.05954730175593201,0.07793956168692692,0.03791105947609741,0.13950042250703673,1.0163461726838774,0.005114678000028833,28.698998728102236,43.54199332482808,8.976666181331161,88.88749574794686,352.5355830636108,1895.9051826993725,0.02505536555242138,0.10188413025824096,0.0,0.0,0.9656966924667358,1190.0,260.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/3-1-3",0.026698992947793092,0.019985192491061458,0.01888675242964986,0.057119530312104635,0.09137351195878902,0.07976082466397144,0.0549078420858048,0.05391578154211799,0.15604644852651173,0.22895437855128045,0.030327194236580233,0.01939286384674463,0.024933621608404163,0.06246835367544897,0.10398030605903041,0.017728723890594163,0.011756551916186894,0.015970791771172856,0.035303780446616,0.04741401176670251,0.028705033946944025,0.02288123564491091,0.025441964185434516,0.06444098456268661,0.10024677382386135,0.036407471233232194,0.030455653609815666,0.026944096370815154,0.08171096179320946,0.12418203170882583,1.0,66.0,1.6477079443281701,2.698517978040735,0.2028253851877604,0.6153846153846154,0.10256570562150585,1.493088820581765,0.4,0.024291010717601966,1.0647948744155544,0.2654775297159051,0.9727255522499653,1.457955921341995,2.4108069188551786,0.23808225080733358,0.27227406390761977,0.1388795192064083,0.6074382194388,1.456780713764354,0.07047831878405929,92.69783412319933,107.63227672764597,51.98749637172384,251.26521511111707,576.4266601051689,11584.70699357656,0.051503822803497315,0.15543083906559962,0.0,0.2414241731166839,0.9656966924667358,525.0,83.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/3-2-1",0.024935406017802378,0.023713542957228967,0.017418493090478746,0.05200293330108339,0.1762836015025824,0.06964871716142032,0.06505203529532876,0.04856945933570024,0.1425493062144389,0.4796152033674932,0.03213824803746516,0.033355865549941445,0.020865248530653746,0.06215866389526453,0.19994126277707155,0.018986601929409954,0.02153154049796845,0.012490464284077964,0.03755419736382855,0.15542421600990083,0.021943182173937884,0.021949383787383037,0.014433402937049788,0.044657092126062566,0.16048832865496804,0.03150399063614986,0.029613617262243524,0.01918791478986699,0.06949244831825846,0.17438003900564342,1.0,600.0,1.5870115874056874,15.045203789621143,0.18399276979093143,0.10016694490818029,0.027898184777574612,2.2370605241876933,0.4006677796327212,0.020684052751849393,1.0409815776870672,0.20292013219627236,0.9987552252659256,1.2447655042256236,2.814457496570165,0.141664671015665,0.1816249551374328,0.07372067821434802,0.35423253825828677,1.6387002310841448,0.04117658005055265,70.32545091042306,81.77260687594192,44.021744720842776,169.80750552764943,717.2314677375776,6686.7592352873435,0.06710874564040102,0.18012241233538773,0.0,0.3621371388435364,0.965699017047882,10136.0,1210.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/3-2-2",0.030315965309053013,0.0278793759463586,0.023011333563186444,0.058326680138982706,0.24552550234653794,0.08947985668499905,0.0784544040534555,0.06633483059271739,0.19326461418163018,0.5823864713407824,0.04067853491187653,0.04105508207143904,0.027155914906929104,0.08449614402616035,0.4008019792318095,0.02460571582733807,0.027783679479294394,0.015869249625750828,0.05201023986483969,0.23414213014046079,0.02589188894277122,0.027981272810874196,0.017125860076856604,0.05571259576639092,0.2535895454372057,0.03715547312912875,0.0337405454991542,0.02678219882401485,0.07752281045050835,0.24753861965887208,1.0,623.0,1.5851367417677156,18.577551717480212,0.3439853151389246,0.09646302250803858,0.019772486924121792,2.209018324274167,0.4003215434083601,0.027357779758512918,1.0420200626851674,0.22450059894292881,0.9959648588178199,1.251418180826598,3.6637360712802445,0.15121260237054074,0.21874267648719867,0.07495799365445621,0.37003184723624793,2.677456699094047,0.05040051892573377,71.97229332588896,83.17886429239512,44.85383588947549,173.8615079229102,654.7323750823691,6918.723464972683,0.0758547739424233,0.18819479896096244,0.0,0.3621371388435364,0.965699017047882,10869.0,1256.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/3-2-3",0.040026862019291114,0.026755114018993668,0.03279101636738831,0.07865592773426003,0.1673337250096278,0.11302858938369272,0.07608683466038806,0.09570510648366273,0.2217249269561278,0.38952575764770314,0.052938674608376195,0.03438929375734984,0.04393275328069188,0.09669108684119974,0.2213380213271305,0.0287626153571822,0.021226444529981046,0.023669690729992837,0.05408401197615694,0.16302228260809631,0.03305037753788159,0.0251479809523787,0.025180574207438217,0.06446856504808834,0.15672792741144084,0.0552642089724991,0.04625458020060124,0.04055794535304795,0.11886818249185895,0.32100274033646264,1.0,412.0,1.602530345748601,17.10024635468122,0.152603744609491,0.145985401459854,0.020658132100343455,2.182846803670195,0.39902676399026765,0.029275565361224762,1.204397952886293,0.563580377493961,1.025094385894686,1.7475110110474528,7.6594128365038525,0.37174207002180165,0.5402398135531232,0.18603012735636026,0.9480164438749008,6.2229164042075515,0.31762284189623546,118.09227279368594,135.69660796691372,77.71039784673358,277.4938979899798,1161.8673538941525,18413.56941372627,0.08712013749552214,0.20405888022170116,0.0,0.3621371388435364,0.965699017047882,7363.0,828.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/4-1-1",0.02044002696266416,0.022195209610717748,0.012846471574159728,0.045587040031026385,0.15517741970078602,0.06467986062556967,0.07927163428157767,0.03489566345545324,0.14138646462413956,0.420481549486719,0.030068874443350463,0.03380577354396893,0.017661924156964003,0.07304131813750724,0.20118246276271423,0.018773233637567464,0.022508336774503427,0.010453263634247837,0.04434076540742187,0.152765837182659,0.01771318996837006,0.021776059109552413,0.010816756382078033,0.0388977446343593,0.2790802035658277,0.023244040130307883,0.021871777957850214,0.01638519515994795,0.04757519507223039,0.17844027920843986,1.0,743.0,1.6556468646629585,12.444305805240912,0.03564250420009395,0.013477088948787061,0.015789560505918225,2.2154529095165083,0.4002695417789757,0.01855614230038373,1.004423952658508,0.10180734486262573,0.9919344736422865,1.0902008046093037,1.991800692840526,0.08010461964180969,0.11354737960234432,0.03791468291520378,0.2098265604815825,1.1460318326831311,0.010364735467977605,34.769115821837495,47.349440923426194,15.76594091705281,96.48263498631985,396.67342929291345,2241.969555761027,0.00476836659885072,0.04799275573911634,0.0,0.0,0.9656922221183776,9240.0,1498.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/4-1-2",0.01698572152848972,0.016511095813804562,0.012207855272742946,0.037165355528479806,0.15088439075356128,0.052933571577352206,0.047116718777461146,0.03629834644109712,0.11637764321090975,0.3018892101215849,0.025540561233986472,0.02480870729477921,0.018349694196509177,0.05466317995976397,0.25254686866767107,0.01614063114297521,0.016886913954087802,0.01126135362039659,0.037017206090586174,0.16355421572161283,0.014228922605625343,0.015474253486085669,0.00951856604393247,0.031130676776149536,0.15886203316713465,0.019628096550554183,0.01857648072844488,0.01367784751249582,0.04280012748482307,0.15277905975419506,1.0,608.0,1.7395046585886904,8.574209809887778,0.046257213126949616,0.14827018121911037,0.014191593652738987,1.9507830284671845,0.400329489291598,0.016306801041301295,0.9982987675007001,0.08267877539314174,0.9897135949354239,1.051387844331178,2.891892459964582,0.05834558273028792,0.09698055567566027,0.030691664517349893,0.1345893823154438,1.9299314420433773,0.00683577990050958,23.671792601253124,41.23790647361595,5.711051041620974,71.14849440756659,635.6776149912785,1700.5649303266964,0.005482530859381088,0.048606792780470316,0.0,0.0,0.9656922221183776,6297.0,1226.0
"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/4-1-3",0.027678255047403743,0.024599970450467776,0.020137133535437494,0.05544050800412839,0.16287588174721712,0.08348748693068864,0.06348084505154329,0.06251014326335452,0.17913414479757966,0.3265998318952548,0.04095083563546362,0.03877329629112909,0.028419272505615528,0.08138259483461012,0.3115403974531152,0.024929558896440863,0.024421838688861747,0.01756972268336074,0.05044861795668903,0.16753448118181088,0.022967725898593746,0.024010703637306827,0.015551387698569664,0.04903278370515704,0.16177165356406098,0.03726648862312628,0.030885030703823032,0.029046245379393466,0.07127281080516608,0.18051919319274723,1.0,376.0,1.5856076525471139,9.356922961646028,0.12253957343571899,0.29333333333333333,0.018102598615325798,2.0337694500865022,0.4,0.024466578798444518,1.0297842901406464,0.1911162795809879,0.9930312178546632,1.1646446104765351,2.7849425487790587,0.14402425264924906,0.22760548983582984,0.054214832805457025,0.39184188315025725,1.844144483304857,0.036525432320878334,46.73691567084253,72.26405018946096,19.236075931360226,131.69261698873999,1018.7957435663932,5222.092949784932,0.00859505244677214,0.06456117314551804,0.0,0.0,0.9656922221183776,4438.0,739.0
