path,raw_duration_s,raw_speed_mean,raw_speed_p90,raw_speed_cv,raw_acc_mean,raw_jerk_mean,raw_wrist_speed_mean,raw_ankle_speed_mean,raw_wrist_ankle_ratio,raw_hip_speed_mean,raw_hip_path,raw_hip_efficiency,raw_pose_amplitude,raw_low_motion_frac,raw_longest_low_motion_s,raw_cad_hz,raw_cad_peak_frac
HAU/user1/2-2-2,23.699999999254942,0.11267576928308752,0.2618804104551832,1.0577860432245616,1.3493077841526921,22.594733009912918,0.09437257510382453,0.16094754280325335,0.5863561063049718,0.10744335407802863,2.546407491569227,0.05692149008785092,0.42358974201724264,0.11814345991561181,0.9999999999685628,0.6751054852532908,0.06221250757784808
HAU/user1/2-2-3,13.999999999999996,0.22614513231417796,0.4249149922184079,1.0344446865232253,3.0785212322207918,52.72404808714397,0.18636888589111894,0.30564929749177155,0.6097474681301656,0.23982763253626688,3.357586855507737,0.06111780384955572,0.44139196642068107,0.20714285714285716,2.9000000000000012,0.14285714285714285,0.20739619338840637
HAU/user1/3-1-1,13.499999999999996,0.12942853072543478,0.26753880566408345,0.7745859304425377,1.2748392569837936,20.39954918616212,0.10793256208987473,0.19865694660621275,0.5433112880795077,0.11695530977738373,1.5788966819946797,0.08224086446789418,0.2733918362420076,0.022222222222222223,0.1,0.14814814814814814,0.19463275420969775
HAU/user1/3-1-2,14.599999999627473,0.11125153140168387,0.23848501033317632,0.8264488435046635,1.1459468572585318,18.38162360646915,0.0894833850160043,0.18484017699808877,0.4841121989015264,0.11099407806879243,1.6205135397630208,0.0671299429256479,0.27517433140169384,0.0,0.0,0.13698630137335832,0.12154023913162439
HAU/user1/3-1-3,6.499999999999999,0.3975759550210677,0.9204140490413799,0.804272439430856,3.6721972072703517,56.02513030969967,0.3523066762867847,0.5027453456612239,0.7007656632258944,0.4151566120062669,2.6985179780407353,0.07516176907587635,0.5637915499320315,0.015384615384615385,0.1,0.6153846153846154,0.1937715690011889
HAU/user1/3-2-1,59.90000000037253,0.23233231321817205,0.4709229129459843,0.8789626751706691,2.9533410644485634,49.16943410533361,0.19978295503158505,0.3058743365628161,0.6531536990760347,0.2511720165196589,15.04520378962114,0.012229330512999004,0.5152102352577677,0.045075125208681135,0.20000000000124385,0.10016694490755734,0.1928578031533159
HAU/user1/3-2-2,62.19999999925495,0.27399575977493973,0.49677784616870785,0.7983526528717928,3.501588265799514,58.14387649955361,0.22518946777048107,0.3509559680498741,0.6416459260690891,0.298674464914835,18.577551717480212,0.018516181268209937,0.523393246035852,0.04501607717041801,0.3999999999952087,0.11254019292739306,0.05978712370128302
HAU/user1/3-2-3,41.09999999962747,0.42115341531967965,0.800348122489943,0.8020944813703345,5.828956319213664,97.30649143564837,0.3715468562800113,0.6001717132739908,0.6190675892306255,0.4160643881955285,17.100246354681225,0.008924067024261984,0.5507708987894882,0.0340632603406326,0.9999999999909359,0.14598540146117725,0.09710297235439001
HAU/user1/4-1-1,74.19999999925494,0.15469295157987223,0.3212850722140512,0.8352071536736438,1.9011313165854336,31.596449963317532,0.11484411930556987,0.1918629632555998,0.5985736734087699,0.167713016244823,12.44430580524091,0.002864161710187075,0.2346128768174662,0.05660377358490566,0.2999999999969876,0.17520215633599104,0.050974811580530376
HAU/user1/4-1-2,60.69999999925493,0.12177800282585537,0.25379859306336167,0.7440140351653627,1.5579945167296902,26.451217489944764,0.08338330287514956,0.1565250617916421,0.5327153453127503,0.14125551581537105,8.574209809887778,0.005394924330894129,0.20108380830710412,0.026359143327841845,0.3999999999950902,0.13179571664082695,0.06481960279063115
HAU/user1/4-1-3,37.49999999999999,0.24482749525575964,0.46501832992505404,0.6840520807086551,3.013952167400654,49.85074710599464,0.18173880869019407,0.33511947265721553,0.5423104981242889,0.24951794564389407,9.356922961646028,0.013096140037158789,0.29960601372450385,0.024,0.5,0.16,0.07728891661705073
HAU/user1/5-1-1,42.099999999627464,0.14986733894758614,0.29827557136417227,0.7878672724439951,1.8217250632768307,30.389597395579887,0.11662027137539413,0.16569286388621451,0.7038339970491803,0.19257227045225972,8.107292585968395,0.0035930681914232,0.30443800000086685,0.04275534441805225,0.2999999999973454,0.21377672209215293,0.0995242181487475
HAU/user1/5-1-2,46.29999999888241,0.13692966149739794,0.29021258170049946,0.7403856085372754,1.7552165426570316,29.772067976832368,0.0925731874787665,0.126269214593884,0.7331413840132417,0.28395987773314757,13.14734233872738,0.002811675806508201,0.2651140943514219,0.01511879049676026,0.1999999999951724,0.15118790497125195,0.10181982455500883
HAU/user1/5-1-3,33.699999999254956,0.14995384723961802,0.34952276295657225,0.9312923660991203,1.7061037667845829,28.05689570509369,0.1122008927105964,0.19548950647305477,0.5739484137073779,0.179243233216044,6.040496959247137,0.016562645530621468,0.28054488601291444,0.16023738872403562,0.7999999999823134,0.17804154303064246,0.07777731493176268
HAU/user1/6-1-1,12.599999999627467,0.35339243670185977,0.7271875698888915,1.7178667018576492,5.057527359725184,89.70008494657613,0.3222639249616712,0.4549920840940596,0.7082846834468565,0.30442060346607147,3.8356996035590942,0.1222004207484725,0.8218767915014888,0.2619047619047619,1.1999999999645206,0.7936507936742587,0.12319694258671222
HAU/user1/6-1-2,10.300000000745053,0.37971047980870803,1.0013893221075123,1.8894309432345862,5.532260329104016,98.4978193313799,0.2942725590163696,0.4914050738727563,0.5988390720070771,0.3387269269852097,3.4888873482000284,0.1383102187308524,0.7788788867840096,0.42718446601941745,1.6000000001157373,0.3883495145350153,0.15371873575159303
HAU/user1/6-1-3,6.30000000074506,0.8889127048945662,1.859893068950239,1.6159512999633434,13.700322198697735,251.16118068799852,0.9031562728244048,1.214711295148829,0.7435151675034296,0.7990648741899373,5.0341087079919555,0.09623207575811032,0.8529741949498972,0.36507936507936506,0.6000000000709579,0.1587301587113868,0.7397298980469261
HAU/user1/6-2-1,30.40000000037253,0.20382374794275324,0.3661115502229843,0.735505075329658,2.3271406604594675,38.12799823042339,0.17492134583796878,0.28785035655875985,0.6076815305058688,0.275437923970208,8.373312888796931,0.006861965916600219,0.4376841545834386,0.03289473684210526,0.3000000000036762,0.16447368420851083,0.07874536970527707
HAU/user1/6-2-2,28.40000000037253,0.2529621844909425,0.46432220974889776,0.7418876047108747,3.1059754660509387,51.20475206795266,0.2267111582975603,0.35615480147008005,0.636552298958838,0.2591076517766367,7.358657310553006,0.00017801953892104884,0.4623512978555238,0.06690140845070422,1.6000000000209875,0.24647887323620352,0.0848117756575768
HAU/user1/6-2-3,20.099999999627478,0.32401962778733273,0.6642086259204635,0.7720115887006407,4.235294908638797,70.75549983239276,0.2632232572003814,0.473237712282547,0.5562178368553305,0.3038479265345842,6.107343323231951,0.005754469212272168,0.4854596364337181,0.14427860696517414,2.8999999999462514,0.24875621891008304,0.09696538049264278
HAU/user1/7-1-1,43.09999999962747,0.14554260725235876,0.26345886540893676,0.7850078560221905,1.8229748742945897,30.9641844844214,0.118519938560949,0.2080468090595154,0.5696791915581129,0.17503973609149182,7.544212625478089,0.008667063012107228,0.3022742318591034,0.018561484918793503,0.1999999999982713,0.7656612529068499,0.058974550776426514
HAU/user1/7-1-2,40.5,0.1831634286167829,0.3615405032425775,0.6443390203582283,1.9955693513327715,32.13876008032206,0.15346234777036288,0.28538540114155514,0.5377372024594426,0.21049824183886318,8.525178794473959,0.021995186296809806,0.361926823125082,0.03209876543209877,0.7,0.4444444444444444,0.052055563320956746
HAU/user1/7-1-3,26.0,0.28480589052661615,0.5233574109110297,0.6622556463702963,3.220749498390083,49.44380027127567,0.25100152859195657,0.4411580946915816,0.5689604952131139,0.3066974285245092,7.974133141637237,0.010802370603437668,0.44750122302975426,0.019230769230769232,0.2,0.15384615384615385,0.07477831803988606
HAU/user2/1-1-1,,,,,,,,,,,,,,,,,
HAU/user2/1-1-2,,,,,,,,,,,,,,,,,
HAU/user2/1-1-3,,,,,,,,,,,,,,,,,
HAU/user2/1-2-1,22.89999999850988,0.3569664910510749,0.902265732676986,1.7828807905848378,5.198948240623865,92.33262052361091,0.36387020111177826,0.4714568234461959,0.771799626697957,0.26080320532856155,5.972393401635432,0.08864185802187215,0.9097778536942787,0.3624454148471616,2.199999999856844,0.9606986900188452,0.06602879559851803
HAU/user2/1-2-2,18.700000001117587,0.6701476114829046,1.4938285639466764,1.183416381452134,9.641241919390298,167.13412589625048,0.5231659666659939,1.0836118981631797,0.48279828513327444,0.5462954931100371,10.215725721768225,0.0344420425526633,0.9962292031881683,0.31016042780748665,1.9000000001135517,0.10695187165136216,0.3121265193345377
HAU/user2/1-2-3,12.999999999999998,0.7555635371246967,1.5783532927003123,1.2685110161220685,10.816728976247777,181.68937710560178,0.6979981288120068,1.0732642484479022,0.6503506747486129,0.6682607282351981,8.687389467057578,0.06532025770093695,0.7812127165877699,0.27692307692307694,1.2,0.15384615384615385,0.3537774657460439
HAU/user2/2-1-1,37.8999999985099,0.4172240611135394,0.9243984756812011,1.6973140878020887,6.148557116568378,109.73142941277177,0.36077526374171237,0.5271018375541051,0.6844507784897057,0.34251479332788803,12.981310666616574,0.03509405163680962,0.9035845478157241,0.22163588390501318,1.2999999999488883,0.10554089710177489,0.08677981442337393
HAU/user2/2-1-2,33.59999999962748,0.6819215651919628,1.4977673892118675,1.840037391947777,10.578311042827805,187.0222013977356,0.5798970018482789,0.8037604262627615,0.721479911399895,0.5730769782984177,19.255386470613345,0.017669701108367113,0.9024577839174093,0.37202380952380953,2.9999999999667373,0.2380952380978779,0.05737391996760444
HAU/user2/2-1-3,18.199999999254945,0.6969695472178973,1.6043536379261432,1.2804565373593495,10.03191787829673,174.49900681388957,0.682549030889182,1.0126772030531814,0.6740045378303364,0.5373900772218059,9.780499405036482,0.027900581263538067,0.787343541817833,0.24725274725274726,1.6999999999304065,0.2747252747365212,0.14437097233295626
HAU/user2/2-2-1,73.10000000149012,0.1734661264268274,0.3380711598475826,0.7628817372702713,2.0802493940066173,34.93161662491216,0.13453511262439133,0.2306412245960871,0.5833090431976692,0.21116984039315315,15.43651533305416,0.004013334982727277,0.5648741387080771,0.049247606019151846,1.3000000000265,0.1778385772877565,0.03525266930423
HAU/user2/2-2-2,54.099999999627464,0.1949789769143844,0.3853378086276307,0.8667312228863284,2.469116358766237,41.93225500115726,0.1463230124527773,0.24154307499282132,0.60578433826489,0.24599615671491662,13.308392078185348,0.0039317186926678405,0.4415031725407609,0.04990757855822551,0.29999999999793414,0.3142329020354356,0.045856346354227674
HAU/user2/2-2-3,32.80000000074506,0.29767930944330195,0.6158956234615954,0.7644032376777636,3.780975388762429,61.98535107352255,0.21840223533155415,0.4280889521075164,0.5101795637242278,0.30430871092617934,9.981325718605412,0.008053255164322667,0.3829443706423938,0.13414634146341464,1.1000000000249868,0.6097560975471249,0.06121832805781735
HAU/user2/3-1-1,,,,,,,,,,,,,,,,,
HAU/user2/3-1-2,21.69999999925495,0.2484087889342554,0.4511732375032319,0.5871278360896358,2.54386951978731,39.9362546110158,0.19974277259836887,0.45557091300303537,0.43844496314143094,0.214220384125569,4.6485823353652425,0.05202051641446516,0.407685143631364,0.059907834101382486,0.8999999999690993,0.13824884793101397,0.1318062360922553
HAU/user2/3-1-3,13.199999999254942,0.29791628949265664,0.5639841211981395,0.6430838240155189,3.0786463537099635,48.30208077792649,0.23337748109679762,0.5135956304407764,0.4543992721318713,0.2662690337820212,3.5147512457242955,0.06419916396272363,0.47643613377187227,0.05303030303030303,0.2999999999830669,0.15151515152370357,0.3173344337795063
HAU/user2/3-2-2,17.499999999999996,0.16330019617131278,0.2773766618841764,1.4385869792356147,2.344905194019489,42.30546837846722,0.1271014934488403,0.2369036234099617,0.536511392619689,0.20093631044272114,3.5163854327476196,0.10545640967957111,0.4126568396870805,0.022857142857142857,0.2,0.39999999999999997,0.07182812417461874
HAU/user2/3-2-3,12.69999999925495,0.18601377071691505,0.39214509103871353,1.4851496917789302,2.748121690517055,48.017742143697724,0.13767509228266295,0.3415877885079573,0.40304453646009436,0.19835571905100358,2.5191176317999586,0.14844722425843443,0.35178146503197594,0.14173228346456693,0.9999999999413343,0.15748031496986867,0.1675318780163056
HAU/user2/4-1-1,31.19999999925495,0.19218268456691928,0.4531015951751645,1.044259906356052,2.4048987328639027,41.078451700362805,0.15013230347580694,0.23592535912277676,0.6363550887351717,0.20011075262613745,6.243455481786395,0.02895525837680486,0.5061834562204361,0.2467948717948718,1.8999999999546282,0.224358974364332,0.06044214261561339
HAU/user2/4-1-2,28.40000000037253,0.21466468174079584,0.47326110560581314,1.3460138869985945,2.6326186687879987,44.38928887843346,0.18002550782660773,0.2861121825849698,0.6292130085859962,0.21860921257012378,6.208501637072954,0.07151367898797342,0.5051279190647004,0.2112676056338028,1.400000000018364,0.10563380281551579,0.19735988775347457
HAU/user2/4-1-3,21.59999999962747,0.2751921475116904,0.6093159372452326,1.2866126166658305,3.448413903574632,57.913241705541424,0.22268502942041743,0.37404899604131403,0.5953365232411562,0.2883867319396409,6.22915340978881,0.06825530836562937,0.5010371102042978,0.2916666666666667,3.099999999946534,0.13888888889128426,0.1489811982707898
HAU/user2/4-2-1,14.799999998882413,0.14205093411304517,0.2822940001541055,0.7870375795481797,1.3804407672134382,21.71448306910006,0.10912892353680523,0.2806808729934414,0.3888007115844851,0.1268007421672285,1.876650983933271,0.05509984010143046,0.28504120386586657,0.02702702702702703,0.09999999999244874,0.2027027027180093,0.1838812569720077
HAU/user2/4-2-2,17.59999999962747,0.13752774664903436,0.2955947756345779,0.7757363781462094,1.4951509012304716,24.146046397454615,0.10442431945474477,0.29393328604072777,0.3552653750314288,0.12043838764812084,2.1197156225620604,0.016843500867004393,0.2938149057927275,0.0,0.0,0.11363636363876892,0.1607596961700526
HAU/user2/4-2-3,10.5,0.20863161852203296,0.4410370888175435,0.8624785035166931,2.3341968568609692,36.88469801168169,0.13836587450006396,0.3954098819993395,0.34993023808738505,0.19932795287371963,2.0929435051740564,0.02890217348634613,0.3379189752166992,0.0761904761904762,0.4,0.2857142857142857,0.21081798785213926
HAU/user2/4-3-1,13.499999999999996,0.20655209754754272,0.397397146439103,1.6396211068750954,2.8032580173678774,49.3243024878299,0.19600025212070787,0.3041599507591967,0.644398616540685,0.2139470892504042,2.888285704880457,0.182664547734705,0.5501798856426161,0.05185185185185185,0.30000000000000004,0.2962962962962963,0.073295242971378
HAU/user2/4-3-2,15.599999999627475,0.26566791409758533,0.3646561279226721,1.452387755289546,3.779049612749749,65.93066819492388,0.21285402903872372,0.5773287759609539,0.36868771752411633,0.2494298381286761,3.891105474714429,0.11737200765293465,0.6009362638634237,0.0,0.0,0.3205128205204743,0.0871341629872653
HAU/user2/4-3-3,12.700000001117589,0.3243696550562862,0.7332180517143211,1.2066480065489968,4.378002810183895,73.43417231802374,0.34333721826727037,0.4834661684309695,0.7101576903951143,0.31041158716769257,3.942227157376608,0.11004274218816432,0.5696215551789487,0.2204724409448819,0.8000000000703993,0.2362204724201577,0.18025457260718986
HAU/user2/5-1-1,27.199999999254942,0.24761829805617316,0.6035690857146007,0.8626861410781245,2.82997454224816,42.44487501955149,0.20133329437943656,0.5173854173757706,0.3891360042799094,0.223811520710952,6.087673363171143,0.00748506514476205,0.22002025117633334,0.13602941176470587,2.49999999993152,0.11029411765007997,0.10825445732850102
HAU/user2/5-1-2,21.400000000372522,0.2531382444203638,0.5889263633868351,0.8201968838493251,3.0668632821511808,47.24507804879722,0.19553193017976125,0.5159757427695819,0.37895566320861684,0.22173659141641813,4.745163056393952,0.020568192892480113,0.21845329134968572,0.14485981308411214,2.800000000048742,2.429906542013775,0.06535313691615337
HAU/user2/5-1-3,18.800000000745065,0.41837461636188567,0.7037112904476958,0.540192404900729,5.459305267560963,85.51345691970387,0.32456071998090014,0.815044587053343,0.3982122263471288,0.33129357707132756,6.228319249187793,0.0035588900948172763,0.24132258936054468,0.12234042553191489,2.300000000091152,1.3297872339898524,0.074742376325231
HAU/user2/5-2-1,16.90000000037253,0.25592264596547337,0.6495066535625056,2.3515621341624695,3.760811820300695,66.17694908365536,0.24047135560633062,0.41257997230532073,0.5828478626333495,0.20150155078315307,3.4053762083103525,0.1350993072397902,0.7203000405816129,0.47337278106508873,3.2000000000705353,0.11834319526366353,0.21349841341516926
HAU/user2/5-2-2,9.700000001117587,0.5191192760037238,1.931243075575374,1.6877119880662954,8.24459945393836,148.510006629147,0.4618523787480675,0.7103523546715422,0.6501736427852745,0.45443963055000186,4.408064416842894,0.10561427675287223,0.787597006470418,0.6391752577319587,5.100000000587593,0.10309278349327679,0.43706306876779133
HAU/user2/5-2-3,5.999999999999998,0.9042068192736621,2.4793457600459483,1.2251996120886852,13.515504469844467,231.44442553745327,0.8576851099785803,1.0659731864280824,0.8046028925436226,0.8208662527677401,4.92519751660644,0.10092592103831487,0.8151878819130043,0.4,0.7,0.16666666666666666,0.6047196714666968
HAU/user2/6-1-1,44.900000000372515,0.20195527451578968,0.5058540435968429,0.9102612717878541,2.3185314256492506,36.3080325216324,0.17132680354159924,0.3337185159988443,0.5133871655740114,0.19273504985381798,8.653803738508225,0.016107599518446244,0.4567132764276436,0.267260579064588,3.9000000000323567,0.1781737193749137,0.06962456927776822
HAU/user2/6-1-2,26.5,0.3145316430532539,0.6297845873320471,0.6876662040387714,3.8600305594623228,59.902292339513444,0.2587066625569321,0.5606650480989183,0.4614281966973269,0.27066945715681434,7.172740614655582,0.00761506240057331,0.44655216720149904,0.13584905660377358,1.4000000000000001,0.11320754716981132,0.27994756817960087
HAU/user2/7-1-1,15.90000000037252,0.15967012809014544,0.3327363711171108,0.7768992653251224,1.539102335187554,24.730957378850903,0.13041176902983748,0.24328286874635033,0.5360499453406086,0.16302001755325235,2.5920182791574415,0.03218039302391561,0.3345686476978277,0.06289308176100629,0.40000000000937175,0.1257861635190655,0.13601914751483815
HAU/user2/7-1-2,14.300000000745058,0.19230808019305318,0.3644032674752025,0.7402719983487789,2.1278187607323313,34.132865840289696,0.16520005909608898,0.3350917638000016,0.4929994599977354,0.1667289572899322,2.384224089370253,0.02620114493027452,0.2960590458292148,0.055944055944055944,0.7000000000364712,0.34965034963213215,0.13396901025391267
HAU/user2/7-1-3,11.699999999254935,0.1940513839873159,0.36031703347948035,0.7646965106905081,2.1108569237165344,33.364642728305235,0.18241087124530156,0.36200561987632285,0.5038896103428769,0.17811999025032607,2.084003885796104,0.037165860298409174,0.2963333630084759,0.05982905982905983,0.2999999999808959,0.17094017095105646,0.1313082598711315
HAU/user2/7-2-1,11.800000000745062,0.4869481061648022,1.1293521944652936,2.269377924379733,7.64600670915331,142.3499556450596,0.47762144692659764,0.5880538329840201,0.8122070112029516,0.4834693783725322,5.704938665156092,0.08781453298617829,0.8573669955757677,0.4491525423728814,3.1000000001957373,0.16949152541302706,0.2264785630053549
HAU/user2/7-2-2,5.799999998882413,1.2680913187757457,2.978615794368932,1.4470889595735261,19.602939787228816,344.4795019591346,1.048728604497912,1.279887694845395,0.8193911136908014,1.0860668602067935,6.299187787985627,0.05707115252792198,1.087616915816271,0.43103448275862066,2.499999999518281,0.17241379313667027,0.7101209895626711
HAU/user2/7-2-3,4.400000000372529,1.189466599968287,2.0975810138389437,1.37899029166126,19.04103569996379,342.4193701032306,1.0129182004340993,1.4601788056659926,0.6936946323353934,0.8354043337068527,3.675779068621364,0.11845100138605957,0.788297942568561,0.3409090909090909,1.200000000101599,0.22727272725348507,0.6936456014781521
HAU/user2/7-3-1,37.69999999925493,0.24427676452954722,0.49424265535401457,0.9767751937811143,2.9925279870140784,48.808787905370195,0.19192084239933685,0.37865339983865526,0.5068509670697889,0.2218689554058854,8.364459618636573,0.06433674729667004,0.5614731161568328,0.11936339522546419,0.8999999999822133,0.23872679045564632,0.08770892051447363
HAU/user2/7-3-2,25.69999999925495,0.3381915024645656,0.6693199023073969,0.8358475392865011,4.580443351744024,76.22128294684576,0.2660233679103379,0.5575408562604934,0.47713699264562937,0.2931693464068128,7.534452202436665,0.07218565973940878,0.5457332652286636,0.08171206225680934,0.6999999999797067,0.15564202335081562,0.05981922773244105
HAU/user2/7-3-3,21.299999998882406,0.39171067942698873,0.7185253845680717,0.7862631007162788,5.082131000685858,82.66312190497452,0.3540020929387755,0.6164361005098103,0.5742721623080372,0.3571152703385086,7.606555257811124,0.07575777517491235,0.5355660928622672,0.046948356807511735,0.5999999999685186,0.3755868544798005,0.07236418834276
HAU/user3/1-1-1,,,,,,,,,,,,,,,,,
HAU/user3/1-1-2,,,,,,,,,,,,,,,,,
HAU/user3/1-1-3,,,,,,,,,,,,,,,,,
HAU/user3/1-2-1,17.299999998882413,0.8747601985985923,2.513682296764453,1.4414589899566028,13.63414124398688,243.3135595562236,1.0234509056408632,0.9927969493456927,1.030876359243949,0.690351385076421,11.943078961050556,0.0023621454823341734,1.1381218669799489,0.37572254335260113,1.7999999998837188,0.11560693642365323,0.18650106746127484
HAU/user3/1-2-2,17.999999999999996,1.2053436222325717,3.9701490694490986,1.4728155724856338,20.06379948719074,364.0966685504986,1.045068402481272,1.5603467054975448,0.6697667884512026,1.1847195865714542,21.324952558286174,0.02911903271250512,1.166396360173562,0.4722222222222222,2.3000000000000007,0.1111111111111111,0.1690809071135346
HAU/user3/1-2-3,10.800000000745058,1.5270852362292946,3.8093765187578192,0.8883326281161544,25.013730589414013,450.0085437302595,1.6511263267778968,2.0947999943745357,0.7882023727437936,1.382512065661497,14.931130310174217,0.062486600260636474,1.0902814985822946,0.12962962962962962,0.5000000000344934,0.18518518517240984,0.4278204706617171
HAU/user3/2-1-1,31.200000001117584,0.2786811108558001,0.4795486927385233,0.5816458610417867,2.624585154780017,39.11613236086006,0.2767108672995188,0.37330673715061263,0.7412426270963218,0.28770400322689915,8.976364901000787,0.0325125872545604,0.672469678461371,0.009615384615384616,0.100000000003582,0.1282051282005359,0.1290346424848255
HAU/user3/2-1-2,21.400000000372522,0.41195557265941196,0.7433974337661355,0.7087453774604604,4.365516648303663,65.01816305648978,0.3475381445528217,0.5443332719144988,0.6384657375288013,0.4471330785087657,9.568647880254154,0.0072654257990636805,0.4688561713358258,0.06542056074766354,1.30000000002263,0.23364485980901684,0.08651738020880385
HAU/user3/2-1-3,22.099999999627467,0.2877291200864207,0.5250703356808301,0.6079813834681668,2.602441575076766,38.03781531579233,0.2732964224187199,0.398870220453236,0.6851762997573421,0.29102196913662387,6.431585517810971,0.018333235702379894,0.5712547648089167,0.058823529411764705,0.899999999984829,0.18099547511617314,0.12822773648033486
HAU/user3/2-2-1,33.30000000074506,0.3211352599431276,0.5576659605891228,1.955129796803841,4.129027758668681,70.1707475272489,0.31307151099143804,0.44988676569001657,0.6958895752698417,0.286979260698272,9.556409381466272,0.0616926455549948,0.7074917394511457,0.1111111111111111,0.8000000000178992,0.1501501501467907,0.11253512178824235
HAU/user3/2-2-2,16.700000001117594,0.6580941842507603,1.408438729262844,1.41824631663304,9.408564823894743,158.77611464670827,0.7366300750122855,0.8654255167208491,0.8511767447674131,0.551361672270103,9.207739927526916,0.03821607287567806,0.7125887343115408,0.15568862275449102,0.5000000000334607,0.11976047903390163,0.176397452953721
HAU/user3/2-2-3,25.199999999254935,0.5509554317049041,0.9399476916620211,2.0810042575463874,7.989339729910837,133.93991164218647,0.528200125265493,0.7492121951077638,0.7050073770949649,0.5202116936513449,13.109334679626299,0.027971652346116645,0.5885139839854034,0.23015873015873015,0.7999999999763472,0.19841269841856468,0.07495560093789314
HAU/user3/3-1-1,17.799999998882406,0.17712461732359952,0.37711709683594125,0.8210308406932084,1.7283940982925747,27.359585200015452,0.13672887718178992,0.3163413503330862,0.4322194256476561,0.17606475238192126,3.13395259220143,0.05776855545759993,0.3465447793248715,0.016853932584269662,0.09999999999372139,0.11235955056885238,0.12274244847884086
HAU/user3/3-1-2,17.499999999999996,0.19588366385870642,0.43619409159898836,0.9887335903915605,1.6856393793237059,26.276278297754253,0.14052097643959233,0.31975686501888795,0.4394619517921213,0.19654161504977866,3.439478263371127,0.026017170375752484,0.38592840131046785,0.08571428571428572,0.30000000000000004,0.17142857142857143,0.30865625120201157
HAU/user3/3-1-3,13.499999999999996,0.31058289548909673,0.5503929582080044,0.6428084534098228,3.070448155588366,49.8438869342022,0.19581538076500934,0.5032313714228506,0.38911600408026914,0.34021741733439986,4.5929351340143985,0.08204932689593673,0.4237244525612975,0.007407407407407408,0.1,0.8888888888888888,0.1475187831174002
HAU/user3/3-2-1,28.299999998882413,0.2789381461010869,0.6092856821112094,1.4313702886825708,3.9103578080063173,68.13699886119754,0.23508998458502475,0.4395677030513973,0.5348208760977043,0.31672452276001123,8.963303993754351,0.05009095143348377,0.7752775887219846,0.20848056537102475,0.9999999999605093,0.14134275618932732,0.22248823248446295
HAU/user3/3-2-2,21.800000000745058,0.37470130030579774,0.7259678709486251,1.595990175664662,5.35451265190661,93.01308772858567,0.30143655347188764,0.4539003615443178,0.6641029140893362,0.4404522518448655,9.601859090546231,0.06728584796470698,0.7730661341896362,0.24311926605504589,1.9000000000649369,0.13761467889437934,0.2071685156398605
