qa_id,fold,path,session_id,cc,block_size,action_pool,n_actions,any_locomotion,true_label,pred_label,group,pred_group,correct_bool,duration_s,raw_duration_s,raw_speed_mean,raw_speed_p90,raw_speed_cv,raw_acc_mean,raw_jerk_mean,raw_wrist_speed_mean,raw_ankle_speed_mean,raw_wrist_ankle_ratio,raw_hip_speed_mean,raw_hip_path,raw_hip_efficiency,raw_pose_amplitude,raw_low_motion_frac,raw_longest_low_motion_s,raw_cad_hz,raw_cad_peak_frac,rank__duration_s,rank__sk_v_mean,rank__sk_v_p90,rank__sk_vmax_mean,rank__sk_a_mean,rank__sk_jerk_mean,rank__sk_vwrist_mean,rank__sk_vankle_mean,rank__sk_hip_path,rank__sk_cad_hz,rank__sk_cad_pow,rank__sk_spec_cent,rank__sk_v_iqr,rank__imu_acc_std,rank__imu_dacc_mean,rank__imu_acc_energy,rank__imu_gyr_mean,rank__imu_gyr_energy,rank__rad_v_mean,rank__rad_v_p90,rank__dino_v_mean,rank__dino_v_p90,rank__dino_acc_mean,rank__dino_cos_mean,rank__dino_v_iqr,rank__dino_path,rank__dino_straight,rank__dino_cad_hz,rank__dino_cad_pow,rank__dino_spec_cent,rank__raw_duration_s,rank__raw_speed_mean,rank__raw_speed_p90,rank__raw_speed_cv,rank__raw_acc_mean,rank__raw_jerk_mean,rank__raw_wrist_speed_mean,rank__raw_ankle_speed_mean,rank__raw_wrist_ankle_ratio,rank__raw_hip_speed_mean,rank__raw_hip_path,rank__raw_hip_efficiency,rank__raw_pose_amplitude,rank__raw_low_motion_frac,rank__raw_longest_low_motion_s,rank__raw_cad_hz,rank__raw_cad_peak_frac,z__duration_s,z__sk_v_mean,z__sk_v_p90,z__sk_vmax_mean,z__sk_a_mean,z__sk_jerk_mean,z__sk_vwrist_mean,z__sk_vankle_mean,z__sk_hip_path,z__sk_cad_hz,z__sk_cad_pow,z__sk_spec_cent,z__sk_v_iqr,z__imu_acc_std,z__imu_dacc_mean,z__imu_acc_energy,z__imu_gyr_mean,z__imu_gyr_energy,z__rad_v_mean,z__rad_v_p90,z__dino_v_mean,z__dino_v_p90,z__dino_acc_mean,z__dino_cos_mean,z__dino_v_iqr,z__dino_path,z__dino_straight,z__dino_cad_hz,z__dino_cad_pow,z__dino_spec_cent,z__raw_duration_s,z__raw_speed_mean,z__raw_speed_p90,z__raw_speed_cv,z__raw_acc_mean,z__raw_jerk_mean,z__raw_wrist_speed_mean,z__raw_ankle_speed_mean,z__raw_wrist_ankle_ratio,z__raw_hip_speed_mean,z__raw_hip_path,z__raw_hip_efficiency,z__raw_pose_amplitude,z__raw_low_motion_frac,z__raw_longest_low_motion_s,z__raw_cad_hz,z__raw_cad_peak_frac
training_2919,0,HAU/user6/1-2-3,user6/1/2,3,3,Drinking | Eating | Peeling fruit | Pouring | Stirring,5,False,Hurriedly,Hurriedly,FAST,FAST,True,10.0,9.999999999999998,0.4078837917728475,0.7841860172390748,0.7188774927200269,5.42220229126013,93.3779009331741,0.21830358251301082,0.6144902525536763,0.3552596339006731,0.303867896106871,3.03867896106871,0.013647421879799521,0.5254304144570852,0.07,0.2,1.3,0.09187380969148706,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.201446541681519,1.4141883115647629,1.3939678987370645,1.413006066981677,1.4138852391225554,1.4138719244582858,1.4123028186524793,1.3360745280739996,-0.816955339233655,1.4127084182084482,1.293053067217832,1.3284707113308705,1.4142131361231731,1.287948176058336,1.3058495872809184,1.3442199544739422,1.3227295610265464,1.3460330460346461,1.4055068349595665,0.0,1.3721606523686156,1.149532983020774,0.39102115815391825,-1.3566020758008406,-0.8913169411320147,-1.1633268710472087,1.3051424836014323,1.414199071573388,1.304181577513511,1.3943192515615361,-1.201446541681519,1.410057720799323,1.3970752439727578,-1.2576598087190205,1.4142073282196204,1.4141332688041037,1.3893804542895511,1.2979757035229949,-0.7086296936486488,1.4136067698112966,-0.8169553392336558,-1.4055266424091546,1.3710875095976438,-0.791963056283212,-0.8626621856561242,1.4141847943106363,-1.0192383408143935
training_2920,0,HAU/user6/2-1-1,user6/2/1,1,3,Grabbing utensils | Pouring | Stirring,3,False,Leisurely,Leisurely,SLOW,SLOW,True,18.800000000745058,18.800000000745065,0.3551862119185016,0.943359949445632,1.088908524262349,4.7247149477819,81.1689844031799,0.23534729193498521,0.6206178050130505,0.3792145337351734,0.3220080627865775,6.053751580627573,0.031416126445518576,0.7605345331350724,0.2712765957446808,2.300000000091152,0.15957446807878228,0.21031691742933709,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.1290470050275976,-1.271029116505981,-0.5470452553702638,-0.3837703797005274,-0.2078518108448449,0.040053150434840326,-0.6905594428826765,-1.3345559448492053,0.8662702916334655,-0.9854219852908169,-0.537239868716706,-0.7691917298783045,-0.10840019722507255,-0.9148197046608278,-0.8566362588385128,-0.8584210766591109,-0.8817911339292622,-0.8811352992617005,-1.213387430847919,-0.7071067811865475,-1.303434670625389,-1.2900886651060754,0.07048736794672958,1.2727919763021704,-1.0282387039384486,1.0296455077532751,-0.8310032591047541,-1.2790618400181273,-1.1583906129539732,1.176876464465434,1.1290470050275974,-1.2408973963370658,-1.1261776048034364,-0.6031385434616142,-1.3377454357044625,-1.4091369902949176,-1.3953910968261032,-0.9708410986185564,-1.3130229554591792,-1.3847064099783422,0.8662702916334645,-0.6150166711786496,0.20027201239875478,0.15351613862199165,0.652071200392374,-0.9854219851665756,-0.32870412193383564
training_2921,0,HAU/user6/2-1-2,user6/2/1,2,3,Grabbing utensils | Pouring | Stirring,3,False,Calmly,Calmly,SLOW,SLOW,True,15.300000000745058,15.300000000745069,0.39876782882543566,1.1592214139119534,1.1987634327122652,5.11983826921443,87.6186747915314,0.29718735886673947,0.644809716381248,0.4608915635975528,0.37201647085939143,5.691852004425864,0.027742410615472855,0.8074084285538219,0.35294117647058826,2.4000000001168726,0.19607843136300057,0.16412320263906371,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.17299913803946537,1.1725096594834576,1.402927832398061,1.3706727965667513,1.315370587835276,1.2042269969052786,1.4140854764240574,1.0725190396311863,0.5349463778035418,-0.3857579215337605,-0.864309892504698,-0.6431482968127479,1.2753417971599137,-0.47657552280840954,-0.5461718602842641,-0.5441007897461837,-0.5166185567394579,-0.5173991756278565,-0.022407394887582942,-0.7071067811865475,0.1765399531081559,0.14329396920128598,-1.2584663326436534,-0.10254166457993416,1.354978362619782,0.32474415606718965,-0.5754954378085506,0.11703631998234461,-0.12337027114910841,0.09069455341417045,0.17299913803946673,0.032970835757604254,1.3038944461635595,1.4093453876690647,0.27159716871926415,0.8082492886288307,0.49854041999846105,-0.4051414479288907,1.1114598691191298,0.941232932214326,0.5349463778035417,-0.7953587781779006,1.1122658829394125,1.1407494651161816,0.7607497338114705,-0.3857579217004065,-1.0268511963186633
training_2922,0,HAU/user6/2-1-3,user6/2/1,3,3,Grabbing utensils | Pouring | Stirring,3,False,Quickly,Quickly,FAST,FAST,True,9.899999998509884,9.899999998509886,0.43896544816444266,1.0276110025385838,1.0778236906184946,5.314915233020481,87.01552411496279,0.3101928623514795,0.72097874663893,0.43023856579310127,0.3613144901719732,3.5770134521641337,0.07267501611398038,0.6827803993691617,0.15151515151515152,0.3999999999397933,0.30303030307591416,0.3217579061083321,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.3020461430670625,0.0985194570225176,-0.8558825770278075,-0.9869024168662239,-1.10751877699044,-1.2442801473401148,-0.7235260335413747,0.2620369052180296,-1.4012166694370076,1.3711799068245778,1.4015497612214036,1.4123400266910524,-1.1669415999348411,1.391395227469236,1.4028081191227766,1.4025218664052947,1.39840969066872,1.3985344748895565,1.2357948257355018,1.4142135623730951,1.126894717517237,1.1467946959047923,1.1879789646969239,-1.1702503117222363,-0.32673965868133187,-1.354389663820464,1.406498696913304,1.1620255200357834,1.2817608841030816,-1.2675710178796078,-1.3020461430670627,1.207926560579465,-0.1777168413601233,-0.8062068442074506,1.0661482669852056,0.6008877016661015,0.8968506768276437,1.3759825465474471,0.20156308634005624,0.4434734777640187,-1.4012166694370087,1.4103754493565497,-1.3125378953381737,-1.2942656037381737,-1.412820934203845,1.3711799068669832,1.3555553182524998
training_2923,0,HAU/user6/2-2-1,user6/2/2,1,3,Combing hair | Wiping hands,2,False,Slowly,Slowly,SLOW,SLOW,True,9.400000000372529,9.40000000037253,0.21365013697622026,0.36967857573271984,0.7448030320585324,3.0899330567036163,52.4732384447294,0.1450917864030847,0.516444683463787,0.2809435178013891,0.14766460864318284,1.3880473213009283,0.08799255211111878,0.2737262855116267,0.0,0.0,0.2127659574383764,0.08709043376074797,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.25,0.25,0.5,0.0,1.1082866160788778,-0.5995986591407555,-0.9244627436008821,-0.3767766428218197,-0.7022026290972232,-0.6276609350569029,-0.6559771413175821,-0.045810761051163745,0.16139567517397357,-0.6662021704152377,-1.2760061603888437,1.2767048749334484,-0.6227675788097702,-0.6184342833674451,-0.6676189505278106,-0.6649278951562241,-0.3732568831595968,-0.2932359561500393,-1.1303702570436895,0.0,-0.6484151467358397,-0.8099463159690944,-1.109540472173173,0.6537834353331631,-0.40907326446971476,1.250629120310885,-1.2406159663316478,0.8288614682323586,-1.0773285427835675,-1.3261235154485076,1.1082866160788782,-0.6491486540639387,-0.8653753056317796,0.4622149745727509,-0.6866436650345471,-0.7123340962135792,-0.5976206110594492,-0.041989881085197536,-1.3768326044462194,-0.7146504989733821,0.16139567517397363,1.0764702301122222,0.6992513496091405,-0.7071067811865474,-0.7071067811865476,-0.6490019442355344,-1.281177400558168
training_2924,0,HAU/user6/2-2-2,user6/2/2,2,3,Combing hair | Wiping hands,2,False,Seriously,Seriously,CARE,CARE,True,7.800000000745058,7.800000000745057,0.20257431086686764,0.43494553210978393,0.7776824258165246,3.032512274692232,52.729265447903515,0.12922493461006282,0.33906547728814634,0.3811208833836048,0.14876034102416483,1.1603306600993206,0.05807217596233542,0.1821511176947859,0.02564102564102564,0.10000000000955202,0.5128205127715282,0.14000955831666623,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.20662970834936709,-0.8094170992510924,-0.46460544057293907,-0.9920901921876822,-0.7119996217536335,-0.7836809506138027,-0.7570323934481747,-1.2011967519082012,-1.2974408577134018,1.4134394586353705,0.10993470489886431,-0.11155219378714466,-0.7882163229484934,-0.7922156878010564,-0.745872747740673,-0.7484630484222352,-0.994688397536824,-1.051509521615885,-0.17081576243769744,0.0,-0.7642171360689134,-0.599014005248164,-0.20463081438496622,0.7591218249575399,-0.9678516559282704,-0.05352342471102394,0.032384503398054515,-1.4067721571454583,-0.25476021031890367,0.23756520505799666,0.20662970834936645,-0.763522414390976,-0.5359940210595012,0.9263759847168033,-0.7273743699374399,-0.7018665532162911,-0.8112064528697595,-1.2032099595516779,0.4086861027444326,-0.6995361407806524,-1.2974408577134025,-1.3325328443501108,-1.4141845799631088,1.414213562373095,1.414213562373095,1.4126633484586661,0.12199603621193722
training_2925,0,HAU/user6/2-2-3,user6/2/2,3,3,Combing hair | Wiping hands,2,False,Hastily,Hastily,FAST,FAST,True,5.099999999627471,5.09999999962747,0.41331443628888465,0.8188344020204428,0.613699006215859,6.0513754830823405,104.48642990845491,0.2941466470608082,0.7130660606432343,0.4125096718008962,0.3019970491607512,1.5401849506073284,0.0778028995023253,0.27440578132259363,0.0,0.0,0.19607843138687156,0.1791258486688063,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,0.25,0.0,1.0,-1.314916324428245,1.4090157583918483,1.3890681841738206,1.3688668350095001,1.414202250850857,1.4113418856707047,1.413009534765757,1.2470075129593647,1.136045182539431,-0.7472372882201324,1.1660714554899796,-1.165152681146314,1.4109839017582635,1.4106499711685012,1.413491698268484,1.4133909435784595,1.3679452806964205,1.3447454777659245,1.301186019481385,0.0,1.412632282804753,1.4089603212172601,1.3141712865581405,-1.4129052602906897,1.3769249203979843,-1.19710569559986,1.208231462933594,0.5779106889130997,1.3320887531024734,1.088558310390511,-1.3149163244282447,1.412671068454915,1.40136932669128,-1.3885909592895542,1.4140180349719862,1.41420064942987,1.4088270639292082,1.2451998406368758,0.9681465017017866,1.4141866397540344,1.1360451825394302,0.2560626142378887,0.7149332303539689,-0.7071067811865474,-0.7071067811865476,-0.7636614042231317,1.1591813643462319
training_2926,0,HAU/user6/2-3-1,user6/2/3,1,3,Grabbing utensils | Peeling fruit | Walking,3,True,Patiently,Patiently,SLOW,SLOW,True,15.0,14.999999999999996,0.42132722529585087,0.9530324338657965,1.6833950984994932,6.0052915118681955,103.66888669707492,0.332278015458303,0.4874692230849015,0.6816389610689162,0.37448733614128893,5.6173100421193345,0.09098784917998312,0.6238521565333741,0.32666666666666666,2.2000000000000006,0.13333333333333333,0.4752543238266473,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0169884038501882,0.2295513776432469,-0.5336177508221024,0.5117344211553951,-0.10638081388997271,1.3235057593011386,-0.38778460545705773,-0.4573152126939229,0.7881040792884997,-0.766426814719532,0.446759163885027,-1.3255081269599325,-0.37293330621945436,-0.7346907070978395,-0.7012750934478927,-0.7220502972197402,-0.7185872633330153,-0.7337936901050992,-0.9809351437984738,-0.7071067811865475,-0.17163743928110842,-0.6132154118987727,0.07799939034845821,0.26909121056446506,-0.5184140200502821,1.0902973240098812,-1.2698770752874842,-0.7424690658913102,-1.3150979892739336,1.1577167649242552,1.016988403850189,-0.48587574875799733,-0.9153453133024724,-0.671591216023085,-0.48109752225133073,-0.4562871029504136,-1.102040581028889,-1.0986764880474502,-0.7638125096776681,-0.950951082862502,0.7881040792884997,-0.18695834391061325,1.1766489824446098,-1.2504954422107541,-0.5151145118009902,-0.6232977171628441,1.3491106527339691
training_2927,0,HAU/user6/2-3-2,user6/2/3,2,3,Grabbing utensils | Peeling fruit | Walking,3,True,Calmly,Calmly,SLOW,SLOW,True,12.900000000372529,12.900000000372527,0.47332887704995846,1.3020222748314934,1.717709811630887,7.395190832351137,130.6446428501272,0.5001094070398675,0.5155400413180937,0.9700689878348862,0.4197576443061516,5.414873611705728,0.06705528805220845,0.6102313314033488,0.5038759689922481,4.80000000013862,0.15503875968544523,0.3953273343512524,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.34256451510075514,1.093727361967475,1.401021850123328,0.8858840371350282,1.2744652907557867,-0.23018668678724555,1.3716942066274345,1.3875998383753891,0.6228889469211559,-0.6460788024908449,0.9386465309798963,0.2358218041900627,1.367860136177147,-0.6791593878058713,-0.7129224809577253,-0.6920572442795296,-0.695563827297345,-0.680079809544608,-0.3917595432733817,-0.7071067811865475,-1.129872623619639,-0.7970114058629089,-1.2618803399343583,1.0678239054330776,-0.8802819885446069,0.23487621512569892,0.09590313969247713,-0.6711448435991149,1.107979853877031,-1.2822565052631394,0.34256451510075603,1.3931307136788462,1.3912717237359236,1.4136285862231417,1.3922470204639013,1.3873896684671239,1.318568281407608,-0.22181834251288432,1.4126549330067606,1.3819903115822811,0.6228889469211559,-1.1205162700590579,0.09110385605504075,1.197258089680631,1.3981679606543218,1.4110236658399349,-0.307233485184364
training_2928,0,HAU/user6/2-3-3,user6/2/3,3,3,Grabbing utensils | Peeling fruit | Walking,3,True,Hurriedly,Hurriedly,FAST,FAST,True,7.599999999627471,7.599999999627474,0.40966552231964,1.019516263026479,1.6822358252328629,5.686221028285649,96.72162439250123,0.3936744935631239,0.5649140397926161,0.6968750378566791,0.3845761321614768,2.922778604283957,0.12929892459807552,0.5931811425504429,0.42105263157894735,1.6999999999166708,0.13157894737487066,0.35987705773037587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,-1.3595529189509439,-1.3232787396107273,-0.8674040993012238,-1.3976184582904223,-1.168084476865811,-1.0933190725138873,-0.9839096011703756,-0.9302846256814663,-1.4109930262096548,1.4125056172103772,-1.3854056948649223,1.0896863227698672,-0.9949268299576927,1.4138500949037105,1.4141975744056172,1.4141075414992696,1.4141510906303603,1.4138734996497078,1.3726946870718555,1.4142135623730951,1.301510062900744,1.4102268177616846,1.183880949585902,-1.3369151159974968,1.3986960085948836,-1.3251735391355797,1.1739739355950072,1.4136139094904256,0.20711813539690266,0.12453974033888428,-1.359552918950943,-0.907254964920845,-0.4759264104334527,-0.7420373702000431,-0.9111494982125705,-0.9311025655167121,-0.2165277003787192,1.320494830560331,-0.6488424233290908,-0.4310392287197822,-1.4109930262096548,1.30747461396967,-1.2677528384996684,0.05323735253012379,-0.883053448853331,-0.7877259486770882,-1.0418771675496075
training_2929,0,HAU/user6/3-1-1,user6/3/1,1,3,Mopping | Squats | Standing up | Sweeping | Walking,5,True,Leisurely,Leisurely,SLOW,SLOW,True,40.59999999962747,40.599999999627464,0.15060731639475888,0.27077278969254037,0.8493324230988893,1.467230288501965,23.769406593358397,0.13889997512996882,0.24287490675778103,0.5718992398691661,0.14454971610597372,5.868718473848684,0.023305791022660404,0.3888225131205703,0.0,0.0,0.34482758621006054,0.04005888651949509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.5,0.0,1.2753247768107212,-0.9887065453954064,-1.0072277070671178,-1.0722352143446294,-0.9479101684966762,-0.9490549143307683,-0.9523550667073089,-1.036379557940257,1.2261654887752829,-1.2095479726628964,-0.9694152834181151,-1.1516998060544956,-0.9992239204591838,-0.7712196991162056,-0.766106733131883,-0.7335021649619685,-0.8758959740865162,-1.019331123471014,-1.0024627177833092,-1.2247448965893926,-0.6710912966983067,-1.3966108049290344,1.1814012679961974,0.6550559739220819,-1.1994206086471462,1.2790696414834775,-1.0195649174476364,-0.09231217374032662,-0.9316080645773563,0.4706490884451703,1.275324776810721,-1.020140949701157,-1.0584531524337393,0.9443493118371534,-1.0374444718433935,-1.0410703380576665,-1.0335584090563679,-0.8876013639378487,-0.12342021582826081,-1.0339870203916404,1.2261654887752829,-0.924251863383658,-1.3322191857221342,-0.7071067811865477,-0.7071067811865475,0.5339233804168606,-0.8803078788785418
training_2930,0,HAU/user6/3-1-2,user6/3/1,2,3,Mopping | Squats | Standing up | Sweeping | Walking,5,True,Orderly,Orderly,CARE,CARE,True,24.0,24.000000000000004,0.2045551088151449,0.3696004583207472,0.7655489603414384,2.2264726490063635,36.12028368284708,0.18809678955181924,0.2977296618221583,0.6317704046310438,0.19851032949248149,4.7642479078195565,0.06227799955691361,0.4495839572570277,0.016666666666666666,0.2,0.29166666666666663,0.0750660615661627,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,-0.10836092870634136,-0.3813433216311841,-0.3561066007928673,-0.26246472035534585,-0.4349452042021897,-0.4334764399564639,-0.42923114243186483,-0.3151397230353316,-0.002846195496676249,1.2393961387735986,-0.40701849685957897,1.2866175637649375,-0.36708502695026135,-0.6409938382257141,-0.646417543701801,-0.6803787712129495,-0.5236156780014826,-0.3392885274486434,-0.3626560033210787,5.0395607353928125e-08,-0.7425208401485826,0.8909415742148156,-1.2639155201843244,0.7579102900829194,1.2485882995309792,-0.11705454439008955,-0.33896104453997516,1.2682889957366663,-0.4556512354866084,0.9196070886714567,-0.10836092870634109,-0.33815374789781566,-0.2830281209547193,0.43950142851301666,-0.31361286839698294,-0.30839752631643536,-0.31917400068228235,-0.509678664452251,1.28178206798193,-0.31856207218407917,-0.0028461954966752605,1.3891204676918405,0.25514240330040583,1.4142135623730951,1.4142135623730951,-1.4010667858160541,-0.5183832423060553
training_2931,0,HAU/user6/3-1-3,user6/3/1,3,3,Mopping | Squats | Standing up | Sweeping | Walking,5,True,Frantically,Frantically,FAST,FAST,True,11.299999998882413,11.29999999888241,0.3387506602089934,0.5766436534589485,0.46294937821031446,3.9725806286101455,64.06739915267539,0.30323433796414323,0.5745210589944754,0.5278036943799052,0.32455315720404543,3.667450676042997,0.03104478743466944,0.48104617746330547,0.0,0.0,0.3539823009199652,0.2604951565726726,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.25,0.25,1.0,1.0,-1.1669638481043803,1.3700498670265897,1.3633343078599853,1.3346999346999746,1.3828553726988657,1.3825313542872322,1.381586209139174,1.3515192809755887,-1.2233192932786052,-0.02984816611070285,1.3764337802776943,-0.13491775771044195,1.3663089474094448,1.4122135373419191,1.4125242768336845,1.4138809361749178,1.3995116520879993,1.358619650919657,1.365118721104389,1.2247448461937838,1.4136121368468892,0.5056692307142101,0.08251425218812708,-1.4129662640047063,-0.049167690883833,-1.1620150970933882,1.3585259619876109,-1.175976821996341,1.3872593000639641,-1.390256177116627,-1.1669638481043807,1.3582946975989716,1.3414812733884585,-1.3838507403501694,1.3510573402403758,1.3494678643741023,1.3527324097386504,1.397280028390101,-1.1583618521536665,1.3525490925757198,-1.2233192932786052,-0.4648686043081834,1.0770767824217298,-0.7071067811865477,-0.7071067811865475,0.8671434053991894,1.3986911211845967
training_2932,0,HAU/user6/3-2-1,user6/3/2,1,3,Drinking | Peeling fruit | Washing dishes,3,False,Patiently,Patiently,SLOW,SLOW,True,21.0,21.0,0.2182897608250375,0.5679037705423995,1.0596486837052075,2.7905693496656796,47.30853980345856,0.1489828114457765,0.31892424558988947,0.46714168972344144,0.18543232655230057,3.8940788575983123,0.04669516617455553,0.4721114598113886,0.14761904761904762,0.7999999999999999,0.19047619047619047,0.1973209535452988,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0364258142375795,-0.6933276529352854,-0.3872759106649968,-0.6065340979359423,-0.6130792284055118,-0.5180023196732328,-0.6568010101739268,-0.7805124367926979,0.9296501013939852,0.4223641037144,-0.8859594328328305,0.23971961386567403,-0.6567143972317704,-0.807281783098151,-0.8224842262689911,-0.7356187129136215,-0.8625124034347187,-0.8580796139818406,-0.9417335618606876,0.0,-1.0195630865985257,-1.0341741752534113,-0.7219988244536498,1.0005967384126206,-0.20313328046368115,1.0114218182821235,-1.1101011474012166,0.3282497749751146,-0.8133729907387995,-1.1909362527277358,1.0364258142375784,-0.8882261237518219,-0.35388785156675456,0.8998968742490386,-0.8130104377542259,-0.8168871344824071,-1.0232909582342213,-0.9365748327371587,-0.017661448164711574,-0.9804680013294548,0.9296501013939833,-0.6068387034255694,-0.7946245301919894,0.7376613777304302,1.0190493307503818,-0.2722693138142165,-0.7955564720313967
